Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	http://purl.obolibrary.org/obo/pdumdv.owl	dc11:description	
ERROR	missing_ontology_license	http://purl.obolibrary.org/obo/pdumdv.owl	dc:license	
ERROR	missing_ontology_title	http://purl.obolibrary.org/obo/pdumdv.owl	dc11:title	
INFO	missing_superclass	Platynereis life cycle stage	rdfs:subClassOf	
