IRI	Label	Issue
http://purl.obolibrary.org/obo/xao#end_stage	ends during	shares label with http://purl.obolibrary.org/obo/RO_0002093
http://purl.obolibrary.org/obo/xao#preceded_by	preceded by	shares label with http://purl.obolibrary.org/obo/BFO_0000062
http://purl.obolibrary.org/obo/xao#start_stage	starts during	shares label with http://purl.obolibrary.org/obo/RO_0002091
