IRI	Label	Issue
http://purl.obolibrary.org/obo/mi#contains	contains	shares label with http://purl.obolibrary.org/obo/RO_0001019
http://purl.obolibrary.org/obo/mi#derives_from	derives from	shares label with http://purl.obolibrary.org/obo/RO_0001000
http://purl.obolibrary.org/obo/mi#part_of	part of	shares label with http://purl.obolibrary.org/obo/BFO_0000050
http://purl.obolibrary.org/obo/mi#has_functional_parent	has functional parent	not an RO property
