IRI	Label	Issue
http://purl.obolibrary.org/obo/OBCS_0000223	has probability distribution	not an RO property
http://purl.obolibrary.org/obo/OBCS_0000227	has probability density function	not an RO property
http://purl.obolibrary.org/obo/OBCS_0000237	test follows probability distribution	not an RO property
