IRI	Label	Issue
http://purl.obolibrary.org/obo/DIDEO_00000027	organismally_begins_to_exist_during	not an RO property
http://purl.obolibrary.org/obo/DIDEO_00000028	organismally immediately precedes	not an RO property
http://purl.obolibrary.org/obo/DIDEO_00000029	is organismally immediately preceded by	not an RO property
http://purl.obolibrary.org/obo/DIDEO_00000041	is substrate of	not an RO property
http://purl.obolibrary.org/obo/DIDEO_00000090	inhibits-catalyzes metabolism of	not an RO property
http://purl.obolibrary.org/obo/DIDEO_00000096	catalyzes a phase i or phase ii enzymatic reaction involving	not an RO property
