IRI	Label	Issue
http://purl.obolibrary.org/obo/CTO_0000126	has investigator	not an RO property
http://purl.obolibrary.org/obo/CTO_0000127	has collaborator	not an RO property
http://purl.obolibrary.org/obo/CTO_0000128	has contact	not an RO property
http://purl.obolibrary.org/obo/CTO_0000129	has clinical trial site	not an RO property
http://purl.obolibrary.org/obo/CTO_0000130	has primary sponsor	not an RO property
http://purl.obolibrary.org/obo/CTO_0000131	has funding agency	not an RO property
