IRI	Label	Issue
http://purl.obolibrary.org/obo/fma#attaches_to	attaches_to	not an RO property
http://purl.obolibrary.org/obo/fma#bounds	bounds	not an RO property
http://purl.obolibrary.org/obo/fma#branch_of	branch_of	not an RO property
http://purl.obolibrary.org/obo/fma#constitutional_part_of	constitutional_part_of	not an RO property
http://purl.obolibrary.org/obo/fma#part_of	part_of	not an RO property
http://purl.obolibrary.org/obo/fma#regional_part_of	regional_part_of	not an RO property
http://purl.obolibrary.org/obo/fma#systemic_part_of	systemic_part_of	not an RO property
