IRI	Label	Issue
http://purl.obolibrary.org/obo/CL_4030044	has_not_completed	not an RO property
http://purl.obolibrary.org/obo/CL_4030045	lacks_part	not an RO property
http://purl.obolibrary.org/obo/CL_4030046	lacks_plasma_membrane_part	not an RO property
