IRI	Label	Issue
http://purl.obolibrary.org/obo/UPHENO_0000001	phenotype affects entity	not an RO property
http://purl.obolibrary.org/obo/UPHENO_0000003	phenotype is associated with entity	not an RO property
http://purl.obolibrary.org/obo/UPHENO_9000001	primary affected entity	not an RO property
http://purl.obolibrary.org/obo/UPHENO_9000002	secondary affected entity	not an RO property
http://purl.obolibrary.org/obo/UPHENO_9000003	primary exhibited quality	not an RO property
http://purl.obolibrary.org/obo/UPHENO_9000004	primary related entity	not an RO property
