IRI	Label	Issue
http://purl.obolibrary.org/obo/MIAPA_0000008	edgelength	not an RO property
http://purl.obolibrary.org/obo/MIAPA_0000004	branch length	not an RO property
http://purl.obolibrary.org/obo/MIAPA_0000006	bootstrap value	not an RO property
http://purl.obolibrary.org/obo/MIAPA_0000007	posterior probability	not an RO property
http://purl.obolibrary.org/obo/MIAPA_0000014	has edge length	not an RO property
