IRI	Label	Issue
http://purl.obolibrary.org/obo/OOSTT_00000042	organize	not an RO property
http://purl.obolibrary.org/obo/OOSTT_00000045	mutually specifically depends on	not an RO property
http://purl.obolibrary.org/obo/OOSTT_00000113	prescribes	not an RO property
http://purl.obolibrary.org/obo/OOSTT_00000123	has policy	not an RO property
http://purl.obolibrary.org/obo/OOSTT_00000145	services geographical region	not an RO property
http://purl.obolibrary.org/obo/OOSTT_00000278	policy of	not an RO property
