IRI	Label	Issue
http://purl.obolibrary.org/obo/AGRO_00000148	has method	not an RO property
http://purl.obolibrary.org/obo/AGRO_00000253	measurement method of	not an RO property
http://purl.obolibrary.org/obo/AGRO_00000417	has start date	not an RO property
http://purl.obolibrary.org/obo/AGRO_00000418	has end date	not an RO property
