IRI	Label	Issue
http://purl.obolibrary.org/obo/FBcv_0008000	has_age	not an RO property
http://purl.obolibrary.org/obo/FBdv_00018001	substage_of	not an RO property
http://purl.obolibrary.org/obo/fbcv#conditionality	conditionality	not an RO property
