IRI	Label	Issue
http://purl.obolibrary.org/obo/fbcv#has_role	has role	shares label with http://purl.obolibrary.org/obo/RO_0000087
http://purl.obolibrary.org/obo/FBcv_0008000	has_age	not an RO property
