IRI	Label	Issue
http://purl.obolibrary.org/obo/MAXO_0000521	avoided behavior	not an RO property
http://purl.obolibrary.org/obo/MAXO_0001015	avoided medical action	not an RO property
http://purl.obolibrary.org/obo/MAXO_0001027	avoided food	not an RO property
