IRI	Label	Issue
http://purl.obolibrary.org/obo/OBIB_0000037	has maximum capacity	not an RO property
http://purl.obolibrary.org/obo/OBIB_0000038	has actual load	not an RO property
http://purl.obolibrary.org/obo/OBIB_0000732	owns	not an RO property
http://purl.obolibrary.org/obo/OBIB_0000733	administrates	not an RO property
http://purl.obolibrary.org/obo/OBIB_0000734	is contact information about	not an RO property
http://purl.obolibrary.org/obo/OBIB_0000735	is owned by	not an RO property
