Level	Rule Name	Subject	Property	Value
ERROR	multiple_definitions	FYPO:0003230	IAO:0000115	A cellular process phenotype observed in the vegetative growth phase of the life cycle in which dimethylation of lysine at position 9 of histone H3 at the centromere inner repeat occurs to a lower extent than normal.
ERROR	multiple_definitions	FYPO:0003230	IAO:0000115	A cellular process phenotype observed in the vegetative growth phase of the life cycle in which methylation of lysine at position 9 of histone H3 at heterochromatin islands occurs to a lower extent than normal.
WARN	missing_definition	FYPO:0008200	IAO:0000115	
WARN	missing_definition	obo:fypo#output_of	IAO:0000115	
WARN	missing_definition	obo:fypo#preceded_by	IAO:0000115	
WARN	missing_definition	obo:fypo#precedes	IAO:0000115	
INFO	lowercase_definition	obo:fypo#has_output	IAO:0000115	p has output c if either: p has direct output c or p has output input c. Implies that if p happens, c always ensues.
INFO	missing_superclass	FYPO:0000001	rdfs:subClassOf	
