IRI	Label	Issue
http://purl.obolibrary.org/obo/fypo#precedes	precedes	shares label with http://purl.obolibrary.org/obo/BFO_0000063
http://purl.obolibrary.org/obo/GOREL_0000001	happens_during	not an RO property
http://purl.obolibrary.org/obo/GOREL_0000002	during	not an RO property
http://purl.obolibrary.org/obo/GOREL_0000032	exists_during	not an RO property
http://purl.obolibrary.org/obo/GOREL_0000501	occurs_at	not an RO property
http://purl.obolibrary.org/obo/fypo#has_output	has_output	not an RO property
http://purl.obolibrary.org/obo/fypo#output_of	output_of	not an RO property
http://purl.obolibrary.org/obo/fypo#preceded_by	preceded_by	not an RO property
