IRI	Label	Issue
http://purl.obolibrary.org/obo/OVAE_0000058	occurs in population	not an RO property
http://purl.obolibrary.org/obo/OVAE_0000057	has vae occurrence	not an RO property
http://purl.obolibrary.org/obo/OVAE_0000059	has age in year	not an RO property
