Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	obo:ddanat.owl	dc11:description	
ERROR	missing_ontology_license	obo:ddanat.owl	dc:license	
ERROR	missing_ontology_title	obo:ddanat.owl	dc11:title	
WARN	duplicate_exact_synonym	rearguard cell	oboInOwl:hasExactSynonym	prestalk B cell
WARN	duplicate_exact_synonym	pstB cell	oboInOwl:hasExactSynonym	prestalk B cell
INFO	missing_superclass	Dictyostelium discoideum anatomical structure	rdfs:subClassOf	
