IRI	Label	Issue
http://purl.obolibrary.org/obo/spd#adjacent_to	adjacent to	shares label with http://purl.obolibrary.org/obo/RO_0002220
http://purl.obolibrary.org/obo/spd#attached_to	attached to	shares label with http://purl.obolibrary.org/obo/RO_0002371
http://purl.obolibrary.org/obo/spd#part_of	part of	shares label with http://purl.obolibrary.org/obo/BFO_0000050
http://purl.obolibrary.org/obo/spd#consist_of	consist of	not an RO property
