IRI	Label	Issue
http://purl.obolibrary.org/obo/ONTONEO_10000010	injury of	not an RO property
http://purl.obolibrary.org/obo/ONTONEO_10000011	has injury	not an RO property
http://purl.obolibrary.org/obo/ONTONEO_10000012	measure vary according to	not an RO property
http://purl.obolibrary.org/obo/ONTONEO_10000013	defined by	not an RO property
http://purl.obolibrary.org/obo/ONTONEO_10000014	defines	not an RO property
