IRI	Label	Issue
http://purl.obolibrary.org/obo/ARO_2000000	confers_resistance_to_antibiotic	not an RO property
http://purl.obolibrary.org/obo/ARO_2000001	confers_resistance_to_drug_class	not an RO property
http://purl.obolibrary.org/obo/ARO_2000002	inner_membrane_protein_of	not an RO property
http://purl.obolibrary.org/obo/ARO_2000003	outer_membrane_protein_of	not an RO property
http://purl.obolibrary.org/obo/ARO_2000004	periplasmic_adaptor_protein_of	not an RO property
http://purl.obolibrary.org/obo/ARO_2000007	targeted_by	not an RO property
http://purl.obolibrary.org/obo/ARO_2000008	targeted_by_antibiotic	not an RO property
